time,year,month,week_of_year,day_of_week,is_market_open,is_flood_crisis,is_lockdown,Avg.Price (Rs./Kg),MaxPrice (Rs./Kg),Daily_Spread,Total Qty Arrived (Kgs),Qty Sold (Kgs),Smooth_Qty_Arrived,Auctioneer,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),Temp_Diff,precipitation_sum (mm),relative_humidity_2m_mean (%),soil_moisture_0_to_7cm_mean (m³/m³),et0_fao_evapotranspiration (mm),Precip_7D,RH_7D,Lag1,Lag7,Lag14,Lag30,Lag_MaxPrice_1,Lag_Spread_1,MA7,MA14,MA30,Lag_Qty_Sold_1,Lag_Total_Qty_Arrived_1,Precip_30D_Sum,Precip_Lag_60,Soil_Moisture_Lag_14
23/05/2024,2024,5,21,3,1,0,0,2103.205,3029,925.795,95717.6,94648.3,82351.5,2,26.4,39,6.5,32.5,0.1,0.252,42,32.1,2.1,0.259,2072.185,2009.25,2166.72,1969.42,2855,782.815,1998.598571,2018.997857,2032.44,95062.7,100333.1,20.8,0,49
24/05/2024,2024,5,21,4,1,0,0,2149.44,2868,718.56,84182.3,83492.2,80983.5,2,26.2,40.9,8.79,32.11,0,0.248,33,34.3,2.1,0.255857143,2103.205,1975.1,1934.24,1905.58,3029,925.795,2012.020714,2014.461071,2036.8995,94648.3,95717.6,20.4,0,46
25/05/2024,2024,5,21,5,1,0,0,2304.475,3116,811.525,95262.5,93742.5,78060.21429,2,27.5,40.2,7.96,32.24,0,0.238,38,34,2.1,0.252,2149.44,2047.273333,2019.14,1923.515,2868,718.56,2036.926429,2029.8325,2045.028167,83492.2,84182.3,20.2,0,35
26/05/2024,2024,5,21,6,0,0,0,2329.9875,3053,723.0125,0,0,78060.21429,0,27.5,40.2,7.96,32.24,0,0.238,38,34,2.1,0.248142857,2304.475,1977.786667,2032.69,2020.4,3116,811.525,2073.669524,2050.213571,2057.726833,93742.5,95262.5,20,0,35
27/05/2024,2024,5,22,0,1,0,0,2355.5,2990,634.5,75732.9,73767,79248.08571,2,29.9,42,10.76,31.24,0,0.217,29,35.8,0.2,0.242285714,2329.9875,1908.3,2046.24,2117.285,3053,723.0125,2123.983929,2071.449107,2068.046417,0,0,17.2,0,41
28/05/2024,2024,5,22,1,1,0,0,2357.31,3851,1493.69,79297.7,76789.5,75789.44286,2,28.4,42.5,11.06,31.44,0,0.213,32,35.3,0.2,0.236571429,2355.5,2000.295,2048.42,2210.045,2990,634.5,2187.869643,2093.539107,2075.986917,73767,75732.9,14.4,0,39
29/05/2024,2024,5,22,2,1,0,0,2193.58,2859,665.42,77132.2,76325.5,72475.02857,2,27.9,40.9,9.6,31.3,0,0.213,35,34.3,0.1,0.231285714,2357.31,2072.185,2028.33,2302.805,3851,1493.69,2238.871786,2115.602679,2080.89575,76789.5,79297.7,13.5,1.6,41
30/05/2024,2024,5,22,3,1,0,0,2229.605,3308,1078.395,95919.2,92579.4,72503.82857,2,27.6,41,9.42,31.58,0,0.213,33,34.7,0,0.225714286,2193.58,2103.205,2009.25,2165.675,2859,665.42,2256.213929,2127.40625,2077.254917,76325.5,77132.2,13.5,1.6,46
31/05/2024,2024,5,22,4,1,0,0,2242.15,2879,636.85,111339.3,108742.3,76383.4,2,29.1,41.8,10.03,31.77,0,0.213,30,35,0,0.220714286,2229.605,2149.44,1975.1,2174.395,3308,1078.395,2274.271071,2143.145893,2079.385917,92579.4,95919.2,13.5,0,53
01/06/2024,2024,6,22,5,1,0,0,2254.015,3052,797.985,106034,101175.2,77922.18571,2,29.5,40.8,8.99,31.81,0,0.213,27,35.2,0,0.217142857,2242.15,2304.475,2047.273333,2052.6,2879,636.85,2287.515357,2162.220893,2081.644417,108742.3,111339.3,13.5,0,49
02/06/2024,2024,6,22,6,0,0,0,2311.8275,3096.5,784.6725,0,0,77922.18571,0,29.5,40.8,8.99,31.81,0,0.213,27,35.2,0,0.213571429,2254.015,2329.9875,1977.786667,2034.75,3052,797.985,2280.306786,2176.988155,2088.35825,101175.2,106034,13.5,0,49
03/06/2024,2024,6,23,0,1,0,0,2369.64,3141,771.36,73077.7,71892.5,77542.87143,2,25.8,36.1,6.92,29.18,2.8,0.304,49,30.7,2.8,0.226,2311.8275,2355.5,1908.3,1949.135,3096.5,784.6725,2277.7125,2200.848214,2097.594167,0,0,16.3,0,42
04/06/2024,2024,6,23,1,1,0,0,2396.66,3241,844.34,103527.6,101284.4,81004.28571,2,25.9,38.8,6.7,32.1,0.5,0.29,46,31.8,3.3,0.237,2369.64,2357.31,2000.295,1945.67,3141,771.36,2279.7325,2233.801071,2111.611,71892.5,73077.7,16.8,0,34
05/06/2024,2024,6,23,2,1,0,0,2416.195,3158,741.805,67866.7,65331.9,79680.64286,2,25.4,38.5,5.92,32.58,4.9,0.37,57,30.1,8.2,0.259428571,2396.66,2193.58,2072.185,1942.205,3241,844.34,2285.353929,2262.112857,2126.644,101284.4,103527.6,21.7,0.1,40
06/06/2024,2024,6,23,3,1,0,0,2441.585,3799,1357.415,72955.4,70974.3,76400.1,2,25.8,36.5,6.33,30.17,0,0.394,53,31.2,8.2,0.285285714,2416.195,2229.605,2103.205,1959.02,3158,741.805,2317.156071,2286.685,2142.443667,65331.9,67866.7,21.7,0.1,42
07/06/2024,2024,6,23,4,1,0,0,2436.34,3116,679.66,48603.1,48603.1,67437.78571,2,24.1,37.7,6.59,31.11,0.1,0.355,48,31.2,8.3,0.305571429,2441.585,2242.15,2149.44,2034.73,3799,1357.415,2347.438929,2310.855,2158.529167,70974.3,72955.4,21.4,0.1,33
08/06/2024,2024,6,23,5,1,0,0,2551.3,3345,793.7,97774.4,96138.2,66257.84286,2,24,37.9,5.61,32.29,16.9,0.402,66,28.9,25.2,0.332571429,2436.34,2254.015,2304.475,2166.72,3116,679.66,2375.180357,2331.347857,2171.916167,48603.1,48603.1,36.3,19.8,38
09/06/2024,2024,6,23,6,0,0,0,2548.735,3177.5,628.765,0,0,66257.84286,0,24,37.9,5.61,32.29,16.9,0.402,66,28.9,42.1,0.359571429,2551.3,2311.8275,2329.9875,1934.24,3345,793.7,2417.649643,2348.978214,2184.7355,96138.2,97774.4,48.1,19.8,38
10/06/2024,2024,6,24,0,1,0,0,2546.17,3010,463.83,48807.6,45076.8,62790.68571,1,24.3,36.9,5.78,31.12,2.4,0.391,65,29.4,41.7,0.372,2548.735,2369.64,2355.5,2019.14,3177.5,628.765,2451.493571,2364.603036,2205.218667,0,0,50.2,0.4,29
11/06/2024,2024,6,24,1,1,0,0,2473.045,3324,850.955,93484.8,89248.8,61356,2,23.5,36.7,6.01,30.69,12.8,0.385,61,29.5,54,0.385571429,2546.17,2396.66,2357.31,2032.69,3010,463.83,2476.712143,2378.222321,2222.786333,45076.8,48807.6,62.7,4.6,32
12/06/2024,2024,6,24,2,1,0,0,2384.22,3096,711.78,44421.7,41893.6,58006.71429,1,24.5,35.4,6.16,29.24,1.4,0.353,62,29.5,50.5,0.383142857,2473.045,2416.195,2193.58,2046.24,3324,850.955,2487.624286,2386.489107,2237.464833,89248.8,93484.8,63.7,0.5,35
13/06/2024,2024,6,24,3,1,0,0,2434.165,3215,780.835,114679.5,111239.7,63967.3,2,26.4,35.5,5.25,30.25,0.9,0.343,60,29.7,51.4,0.375857143,2384.22,2441.585,2229.605,2048.42,3096,711.78,2483.056429,2400.10625,2248.730833,41893.6,44421.7,64.6,0.5,33
14/06/2024,2024,6,24,4,1,0,0,2434.25,3233,798.75,69430.4,64799.6,66942.62857,2,25.8,36.5,6.46,30.04,4.6,0.343,57,30.2,55.9,0.374142857,2434.165,2436.34,2242.15,2028.33,3215,780.835,2481.996429,2414.717679,2261.589,111239.7,114679.5,69.2,4.3,30
15/06/2024,2024,6,24,5,1,0,0,2429.205,3171,741.795,58966.7,58026.1,61398.67143,2,24.2,36.5,5.76,30.74,10.9,0.372,66,29.1,49.9,0.369857143,2434.25,2551.3,2254.015,2009.25,3233,798.75,2481.697857,2428.439107,2275.119667,64799.6,69430.4,77.2,0,27
16/06/2024,2024,6,24,6,0,0,0,2403.396667,3105,701.6033333,0,0,61398.67143,0,24.2,36.5,5.76,30.74,10.9,0.372,66,29.1,43.9,0.365571429,2429.205,2548.735,2311.8275,1975.1,3171,741.795,2464.255714,2440.952679,2289.118167,58026.1,58966.7,88.1,0,27
17/06/2024,2024,6,25,0,0,0,0,2377.588333,3039,661.4116667,0,0,54426.15714,0,24.2,36.5,5.76,30.74,10.9,0.372,66,29.1,52.4,0.362857143,2403.396667,2546.17,2369.64,2047.273333,3105,701.6033333,2443.493095,2447.493333,2303.394722,0,0,99,0,49
18/06/2024,2024,6,25,1,1,0,0,2351.78,2973,621.22,53586.3,51754.5,48726.37143,2,24.8,33.8,5.27,28.53,2.9,0.426,68,29.3,42.5,0.368714286,2377.588333,2473.045,2396.66,1977.786667,3039,661.4116667,2419.41,2448.061071,2314.405222,0,0,101.9,0,46
19/06/2024,2024,6,25,2,1,0,0,2316.865,3200,883.135,105855.9,99766.8,57502.68571,2,24,32.6,4,28.6,6.8,0.421,78,27,47.9,0.378428571,2351.78,2384.22,2416.195,1908.3,2973,621.22,2402.086429,2444.855357,2326.871667,51754.5,53586.3,106.8,0,57
20/06/2024,2024,6,25,3,1,0,0,2285.16,2749,463.84,84392.7,79591,53176,2,23.4,32.8,3.95,28.85,8.7,0.414,77,26.9,55.7,0.388571429,2316.865,2434.165,2441.585,2000.295,3200,883.135,2392.464286,2437.760357,2340.4905,99766.8,105855.9,115.5,0,53
21/06/2024,2024,6,25,4,1,0,0,2284.985,3002,717.015,95817.7,92981.6,56945.61429,2,23,32.5,4.21,28.29,7.9,0.439,82,26.5,59,0.402285714,2285.16,2434.25,2436.34,2072.185,2749,463.84,2371.177857,2426.587143,2349.986,79591,84392.7,123.3,2.6,48
22/06/2024,2024,6,25,5,1,0,0,2295.3,3045,749.7,45544.4,45077.9,55028.14286,1,23,31,3.44,27.56,8.5,0.478,85,25.7,56.6,0.417428571,2284.985,2429.205,2551.3,2103.205,3002,717.015,2349.854286,2415.776071,2357.079333,92981.6,95817.7,131.7,0.4,66
23/06/2024,2024,6,25,6,0,0,0,2306.695,3012,705.305,0,0,55028.14286,0,23,31,3.44,27.56,8.5,0.478,85,25.7,54.2,0.432571429,2295.3,2403.396667,2548.735,2149.44,3045,749.7,2330.725,2397.490357,2363.4825,45077.9,45544.4,140.2,0.4,66
24/06/2024,2024,6,26,0,1,0,0,2318.09,2979,660.91,91260.2,88513.7,68065.31429,2,22.5,30.8,3.89,26.91,15.2,0.488,85,25.7,58.5,0.449142857,2306.695,2377.588333,2546.17,2304.475,3012,705.305,2316.910476,2380.201786,2368.724333,0,0,155.4,0.2,65
25/06/2024,2024,6,26,1,1,0,0,2296.825,3136,839.175,63151.7,61849,69431.8,2,22.9,32.2,5.07,27.13,5.4,0.458,76,27.5,61,0.453714286,2318.09,2351.78,2473.045,2329.9875,2979,660.91,2308.410714,2363.910357,2369.178167,88513.7,91260.2,160.8,0.2,61
26/06/2024,2024,6,26,2,1,0,0,2288.145,3008,719.855,65383.6,64265.1,63650.04286,2,23.7,32.2,4.96,27.24,1.7,0.416,73,28.2,55.9,0.453,2296.825,2316.865,2384.22,2355.5,3136,839.175,2300.56,2351.323214,2368.07275,61849,63151.7,162.5,2.8,62
27/06/2024,2024,6,26,3,1,0,0,2217.615,2758,540.385,49350.5,47558.9,58644.01429,2,23.5,31.2,3.95,27.25,10.4,0.412,84,26.6,57.6,0.452714286,2288.145,2285.16,2434.165,2357.31,3008,719.855,2296.457143,2344.460714,2365.827583,64265.1,65383.6,172.9,2.8,60
28/06/2024,2024,6,26,4,1,0,0,2193.835,2829,635.165,83215.6,78678.4,56843.71429,2,23.7,30.1,2.95,27.15,5.1,0.468,84,26.1,54.8,0.456857143,2217.615,2284.985,2434.25,2193.58,2758,540.385,2286.807857,2328.992857,2361.171083,47558.9,49350.5,178,0.9,57
29/06/2024,2024,6,26,5,1,0,0,2130.73,2403,272.27,44194.8,38312.8,56650.91429,1,23.6,29.5,3.33,26.17,12.4,0.484,82,25.9,58.7,0.457714286,2193.835,2295.3,2429.205,2229.605,2829,635.165,2273.786429,2311.820357,2361.179583,78678.4,83215.6,190.4,0,66
30/06/2024,2024,6,26,6,0,0,0,2146.7175,2656.5,509.7825,0,0,56650.91429,0,23.6,29.5,3.33,26.17,12.4,0.484,82,25.9,62.6,0.458571429,2130.73,2306.695,2403.396667,2242.15,2403,272.27,2250.276429,2290.500714,2357.88375,38312.8,44194.8,202.8,0,66
01/07/2024,2024,7,27,0,1,0,0,2162.705,2910,747.295,76015.9,71697.6,54473.15714,2,22.5,26.7,2,24.7,14.4,0.499,91,24.2,61.8,0.460142857,2146.7175,2318.09,2377.588333,2254.015,2656.5,509.7825,2227.4225,2272.166488,2354.702667,0,0,217.2,0,66
02/07/2024,2024,7,27,1,1,0,0,2124.03,2799,674.97,46056.8,44203.5,52031.02857,1,22.6,25.3,1.55,23.75,6.8,0.506,93,23.6,63.2,0.467,2162.705,2296.825,2351.78,2311.8275,2910,747.295,2205.224643,2256.817679,2351.659,71697.6,76015.9,224,0,68
03/07/2024,2024,7,27,2,1,0,0,2055.08,2700,644.92,86604.5,81455.1,55062.58571,2,22.6,30.4,3.94,26.46,6.7,0.488,82,25.7,68.2,0.477285714,2124.03,2288.145,2316.865,2369.64,2799,674.97,2180.539643,2240.549821,2345.399083,44203.5,46056.8,227.9,0,78
04/07/2024,2024,7,27,3,1,0,0,2151.99,3136,984.01,45799.2,44921.1,54555.25714,2,22.7,27.8,2.8,25,20.7,0.498,88,24.8,78.5,0.489571429,2055.08,2217.615,2285.16,2396.66,2700,644.92,2147.244643,2221.850893,2334.91375,81455.1,86604.5,248.1,0,77
05/07/2024,2024,7,27,4,1,0,0,2274.02,2709,434.98,38564.7,38473.9,48176.55714,2,22.7,29.9,4.37,25.53,6,0.493,84,25.5,79.4,0.493142857,2151.99,2193.835,2284.985,2416.195,3136,984.01,2137.869643,2212.33875,2326.758083,44921.1,45799.2,249.2,0,82
06/07/2024,2024,7,27,5,1,0,0,2237.22,2660,422.78,24057.1,23346,45299.74286,1,22.7,30,4.2,25.8,2.6,0.492,84,25.5,69.6,0.494285714,2274.02,2130.73,2295.3,2441.585,2709,434.98,2149.324643,2211.555536,2322.018917,38473.9,38564.7,251.8,0,85
07/07/2024,2024,7,27,6,0,0,0,2303.58,2800.5,496.92,0,0,45299.74286,0,22.7,30,4.2,25.8,2.6,0.492,84,25.5,59.8,0.495428571,2237.22,2146.7175,2306.695,2436.34,2660,422.78,2164.5375,2207.406964,2315.20675,23346,24057.1,254.3,0.4,85
08/07/2024,2024,7,28,0,1,0,0,2369.94,2941,571.06,41477.9,41119.9,40365.74286,1,22.5,29.8,3.49,26.31,28.3,0.499,89,25.1,73.7,0.495428571,2303.58,2162.705,2318.09,2551.3,2800.5,496.92,2186.946429,2207.184464,2310.781417,0,0,265.7,2,85
09/07/2024,2024,7,28,1,1,0,0,2324.02,2697,372.98,28842.3,28324.6,37906.52857,1,22.8,30.5,3.72,26.78,10,0.496,88,25.3,76.9,0.494,2369.94,2124.03,2296.825,2548.735,2941,571.06,2216.551429,2210.888036,2304.736083,41119.9,41477.9,258.8,5.1,76
10/07/2024,2024,7,28,2,1,0,0,2315.2,2906,590.8,32655.7,32010.6,30199.55714,1,22.9,27.8,2.8,25,14.4,0.496,90,25,84.6,0.495142857,2324.02,2055.08,2288.145,2546.17,2697,372.98,2245.121429,2212.830536,2297.245583,28324.6,28842.3,270.8,0.3,73
11/07/2024,2024,7,28,3,1,0,0,2322.24,2995,672.76,35375.9,34625.5,28710.51429,1,23.3,29,3.28,25.72,9.4,0.499,86,25.5,73.3,0.495285714,2315.2,2151.99,2217.615,2473.045,2906,590.8,2282.281429,2214.763036,2289.546583,32010.6,32655.7,267.4,0.3,84
12/07/2024,2024,7,28,4,1,0,0,2307.53,2748,440.47,74476.4,72180.7,33840.75714,2,23.2,30,3.52,26.48,7.8,0.485,84,25.8,75.1,0.494142857,2322.24,2274.02,2193.835,2384.22,2995,672.76,2306.602857,2222.23625,2284.51975,34625.5,35375.9,273.8,0.4,84
13/07/2024,2024,7,28,5,1,0,0,2343.41,3100,756.59,47590,45530.2,37202.6,2,23.1,27.5,2.51,24.99,19.6,0.504,89,24.9,92.1,0.495857143,2307.53,2237.22,2130.73,2434.165,2748,440.47,2311.39,2230.357321,2281.963417,72180.7,74476.4,292.5,0,82
14/07/2024,2024,7,28,6,0,0,0,2295.44,3148,852.56,0,0,37202.6,0,23.1,27.5,2.51,24.99,19.6,0.504,89,24.9,109.1,0.497571429,2343.41,2303.58,2146.7175,2434.25,3100,756.59,2326.56,2245.54875,2278.93825,45530.2,47590,307.5,0,82
15/07/2024,2024,7,29,0,1,0,0,2247.47,3196,948.53,67271.9,63236.5,40887.45714,2,22.8,29.4,3.42,25.98,11.1,0.501,88,25.7,91.9,0.497857143,2295.44,2369.94,2162.705,2429.205,3148,852.56,2325.397143,2256.171786,2274.31125,0,0,307.7,2.9,91
16/07/2024,2024,7,29,1,1,0,0,2125.075,2631,505.925,45444.2,41878.6,43259.15714,2,23.1,29.4,3.07,26.33,30.4,0.503,92,25.1,112.3,0.498857143,2247.47,2324.02,2124.03,2403.396667,3196,948.53,2307.901429,2262.226429,2268.253417,63236.5,67271.9,327.2,0,93
17/07/2024,2024,7,29,2,0,0,0,2109,2724.5,615.5,0,0,38594.05714,0,23.1,29.4,3.07,26.33,30.4,0.503,92,25.1,128.3,0.499857143,2125.075,2315.2,2055.08,2377.588333,2631,505.925,2279.480714,2262.301071,2258.976028,41878.6,45444.2,346.7,0,82
18/07/2024,2024,7,29,3,1,0,0,2092.925,2818,725.075,85257.9,78237.1,45720.05714,2,23,29.5,2.75,26.75,15.6,0.505,89,25.3,134.5,0.500714286,2109,2322.24,2151.99,2351.78,2724.5,615.5,2250.023571,2266.1525,2250.023083,0,0,359.4,0,88
19/07/2024,2024,7,29,4,1,0,0,2144.925,3118,973.075,66449.1,63751.7,44573.3,2,23.4,29.5,3.82,25.68,7.4,0.497,84,26.4,134.1,0.502428571,2092.925,2307.53,2274.02,2316.865,2818,725.075,2217.264286,2261.933571,2241.394583,78237.1,85257.9,360,1.9,84
20/07/2024,2024,7,29,5,1,0,0,2181.045,2955,773.955,77009.7,73401.6,48776.11429,2,23,30.6,3.63,26.97,21.3,0.501,87,25.8,135.8,0.502,2144.925,2343.41,2237.22,2285.16,3118,973.075,2194.035,2252.7125,2235.66325,63751.7,66449.1,372.6,0,84
21/07/2024,2024,7,29,6,0,0,0,2214.9425,2874.5,659.5575,0,0,48776.11429,0,23,30.6,3.63,26.97,21.3,0.501,87,25.8,137.5,0.501571429,2181.045,2295.44,2303.58,2284.985,2955,773.955,2170.84,2248.7,2232.19275,73401.6,77009.7,386,0.1,84
22/07/2024,2024,7,30,0,1,0,0,2248.84,2794,545.16,30611.4,29859.9,43538.9,1,22.9,28.9,2.7,26.2,58.2,0.509,89,25.1,184.6,0.502714286,2214.9425,2247.47,2369.94,2295.3,2874.5,659.5575,2159.340357,2242.36875,2229.858,0,0,435.7,0.1,89
23/07/2024,2024,7,30,1,1,0,0,2233.77,2787,553.23,64001.3,63348.4,46189.91429,2,22.8,25.5,1.58,23.92,32.1,0.507,92,23.9,186.3,0.503285714,2248.84,2125.075,2324.02,2306.695,2794,545.16,2159.536071,2233.71875,2228.309333,29859.9,30611.4,459.3,0,88
24/07/2024,2024,7,30,2,1,0,0,2298.95,3130,831.05,34097,33514.6,51060.91429,2,22.6,26.8,2.11,24.69,9.3,0.502,89,24.1,165.2,0.503142857,2233.77,2109,2315.2,2318.09,2787,553.23,2175.063929,2227.272321,2225.8785,63348.4,64001.3,453.4,0,90
25/07/2024,2024,7,30,3,1,0,0,2272.765,2793,520.235,41174.1,40194.6,44763.22857,2,22.5,28.1,3.14,24.96,12.6,0.499,87,24.8,162.2,0.502285714,2298.95,2092.925,2322.24,2296.825,3130,831.05,2202.199643,2226.111607,2225.2405,33514.6,34097,460.6,0,86
26/07/2024,2024,7,30,4,1,0,0,2245.43,2740,494.57,23412.8,22328.3,38615.18571,1,22.7,27.4,2.71,24.69,11.3,0.502,87,24.7,166.1,0.503,2272.765,2144.925,2307.53,2288.145,2793,520.235,2227.891071,2222.577679,2224.4385,40194.6,41174.1,470.2,0,84
27/07/2024,2024,7,30,5,1,0,0,2237.63,2949,711.37,60453.9,58310.2,36250.07143,2,22.5,27.5,2.45,25.05,15.1,0.505,89,24.3,159.9,0.503571429,2245.43,2181.045,2343.41,2217.615,2740,494.57,2242.248929,2218.141964,2223.014667,22328.3,23412.8,474.9,0,89
28/07/2024,2024,7,30,6,0,0,0,2229.093333,2909.333333,680.24,0,0,36250.07143,0,22.5,27.5,2.45,25.05,15.1,0.505,89,24.3,153.7,0.504142857,2237.63,2214.9425,2295.44,2193.835,2949,711.37,2250.3325,2210.58625,2223.681833,58310.2,60453.9,484.9,0,89
29/07/2024,2024,7,31,0,0,0,0,2220.556667,2869.666667,649.11,0,0,31877.01429,0,22.5,27.5,2.45,25.05,15.1,0.505,89,24.3,110.6,0.503571429,2229.093333,2248.84,2247.47,2130.73,2909.333333,680.24,2252.354048,2205.847202,2224.857111,0,0,487.6,0,88
30/07/2024,2024,7,31,1,1,0,0,2212.02,2830,617.98,68061,63306,32456.97143,2,22,29.2,3.46,25.74,0.5,0.494,84,25.3,79,0.501714286,2220.556667,2233.77,2125.075,2146.7175,2869.666667,649.11,2248.313571,2203.924821,2227.851333,0,0,475.7,0,92
31/07/2024,2024,7,31,2,1,0,0,2206.39,2624,417.61,40438.3,39667.3,33362.87143,1,22.3,27.1,2.39,24.71,16.2,0.503,90,24.6,85.9,0.501857143,2212.02,2298.95,2109,2162.705,2830,617.98,2245.206429,2210.135179,2230.028083,63306,68061,477.5,0,92
01/08/2024,2024,8,31,3,1,0,0,2177.11,2972,794.89,72586.8,71319.8,37850.4,2,22.5,25.8,1.61,24.19,14.8,0.506,92,23.7,88.1,0.502857143,2206.39,2272.765,2092.925,2124.03,2624,417.61,2231.983571,2217.091607,2231.48425,39667.3,40438.3,485.5,0,89
02/08/2024,2024,8,31,4,1,0,0,2265.805,3108,842.195,39625.1,38911.5,40166.44286,2,22.5,24.1,1.3,22.8,17.2,0.509,92,23.2,94,0.503857143,2177.11,2245.43,2144.925,2055.08,2972,794.89,2218.318571,2223.104821,2233.253583,71319.8,72586.8,496,2.8,84
03/08/2024,2024,8,31,5,1,0,0,2235.63,2911,675.37,48222.8,47610.9,38419.14286,2,22.2,24.5,1.5,23,17.5,0.508,93,23.2,96.4,0.504285714,2265.805,2237.63,2181.045,2151.99,3108,842.195,2221.229286,2231.739107,2240.27775,38911.5,39625.1,492.8,0.5,87
04/08/2024,2024,8,31,6,0,0,0,2228.555,2800,571.445,0,0,38419.14286,0,22.2,24.5,1.5,23,17.5,0.508,93,23.2,98.8,0.504714286,2235.63,2229.093333,2214.9425,2274.02,2911,675.37,2220.943571,2235.638036,2243.06575,47610.9,48222.8,504.3,4.9,87
05/08/2024,2024,8,32,0,1,0,0,2221.48,2689,467.52,38564.9,37387.9,43928.41429,2,22,28,3.49,24.51,10.3,0.501,89,24.5,94,0.504142857,2228.555,2220.556667,2248.84,2237.22,2800,571.445,2220.866667,2236.610357,2241.55025,0,0,512,0,89
06/08/2024,2024,8,32,1,1,0,0,2211.99,3078,866.01,70191.8,68931.4,44232.81429,2,22.4,29,4.11,24.89,3.1,0.496,84,25,96.6,0.504428571,2221.48,2212.02,2233.77,2303.58,2689,467.52,2220.998571,2234.656071,2241.025583,37387.9,38564.9,512.5,0.1,92
07/08/2024,2024,8,32,2,1,0,0,2263.385,2600,336.615,73317.3,69175.9,48929.81429,2,22.3,26.2,2.03,24.17,12.8,0.503,89,24,93.2,0.504428571,2211.99,2206.39,2298.95,2369.94,3078,866.01,2220.994286,2233.100357,2237.972583,68931.4,70191.8,497,16.9,89
08/08/2024,2024,8,32,3,1,0,0,2253.15,3063,809.85,77718.4,75172.8,49662.9,2,21.9,26,1.91,24.09,10.9,0.504,90,23.3,89.3,0.504142857,2263.385,2177.11,2272.765,2324.02,2600,336.615,2229.136429,2230.56,2234.42075,69175.9,73317.3,497.9,16.9,87
09/08/2024,2024,8,32,4,1,0,0,2247.61,2737,489.39,45050.5,43406,50437.95714,1,21.8,28.2,3.82,24.38,1.2,0.488,81,24.6,73.3,0.501142857,2253.15,2265.805,2245.43,2315.2,3063,809.85,2239.999286,2229.158929,2232.058417,75172.8,77718.4,484.7,2.4,87
10/08/2024,2024,8,32,5,1,0,0,2222.615,2665,442.385,93012.3,91456.8,56836.45714,2,21.5,27.3,2.77,24.53,10.9,0.498,87,24.1,66.7,0.499714286,2247.61,2235.63,2237.63,2322.24,2737,489.39,2237.4,2229.314643,2229.805417,43406,45050.5,486.2,12.8,89
11/08/2024,2024,8,32,6,0,0,0,2231.7175,2759,527.2825,0,0,56836.45714,0,21.5,27.3,2.77,24.53,10.9,0.498,87,24.1,60.1,0.498285714,2222.615,2228.555,2229.093333,2307.53,2665,442.385,2235.540714,2228.242143,2226.484583,91456.8,93012.3,489.3,1.4,89
12/08/2024,2024,8,33,0,1,0,0,2240.82,2853,612.18,72604.7,70642.3,61699.28571,2,21.8,28.6,3.85,24.75,3.6,0.491,84,24.9,53.4,0.496857143,2231.7175,2221.48,2220.556667,2343.41,2759,527.2825,2235.9925,2228.429583,2223.9575,0,0,473.3,0.9,89
13/08/2024,2024,8,33,1,1,0,0,2232.595,2712,479.405,70438.6,68638.7,61734.54286,2,22.2,29.4,3.89,25.51,5.3,0.48,85,25.5,55.6,0.494571429,2240.82,2211.99,2212.02,2295.44,2853,612.18,2238.755357,2229.876964,2220.537833,70642.3,72604.7,459,4.6,84
14/08/2024,2024,8,33,2,1,0,0,2164.2,2774,609.8,58449.7,54462.2,59610.6,2,23.1,28.2,2.55,25.65,21.2,0.501,90,24.9,64,0.494285714,2232.595,2263.385,2206.39,2247.47,2712,479.405,2241.698929,2231.346607,2218.443,68638.7,70438.6,469.1,10.9,90
15/08/2024,2024,8,33,3,0,0,0,2170.93,2744.5,573.57,0,0,48507.97143,0,23.1,28.2,2.55,25.65,21.2,0.501,90,24.9,74.3,0.493857143,2164.2,2253.15,2177.11,2125.075,2774,609.8,2227.529643,2228.333036,2215.667333,54462.2,58449.7,459.9,10.9,92
16/08/2024,2024,8,33,4,1,0,0,2177.66,2715,537.34,91332.4,86625.6,55119.67143,2,22.7,28,2.76,25.24,8.9,0.502,90,24.6,82,0.495857143,2170.93,2247.61,2265.805,2109,2744.5,573.57,2215.783929,2227.891607,2217.195833,0,0,438.4,10.9,92
17/08/2024,2024,8,33,5,1,0,0,2168.6,2492,323.4,49702,43620.2,48932.48571,1,22.9,29.2,3.69,25.51,1,0.488,85,25.4,72.1,0.494428571,2177.66,2222.615,2235.63,2092.925,2715,537.34,2205.791071,2221.595536,2219.4845,86625.6,91332.4,423.8,2.9,93
18/08/2024,2024,8,33,6,0,0,0,2129.885,2626.5,496.615,0,0,48932.48571,0,22.9,29.2,3.69,25.51,1,0.488,85,25.4,62.2,0.493,2168.6,2231.7175,2228.555,2144.925,2492,323.4,2198.074643,2216.807679,2222.007,43620.2,49702,417.4,6.8,93
19/08/2024,2024,8,34,0,1,0,0,2091.17,2761,669.83,98014.3,91771.6,52562.42857,2,22.4,29,3.24,25.76,6.9,0.498,87,25.1,65.5,0.494,2129.885,2240.82,2221.48,2181.045,2626.5,496.615,2183.527143,2209.759821,2221.505667,0,0,403,8.7,89
